doc_id,type,mode,text,start,end,context,category
https://doi.org/10.1080/10412905.2014.922508,CHEMICAL,FN,methyl ester,142,154,id. Jasmonic acid (JA) and its volatile methyl ester (MJ) are regarded as endogenous regulat,
https://doi.org/10.1080/10412905.2016.1178183,LOCATION,FN,Caatinga biome,156,170,Croton sonderianus ) essential oil. The Caatinga biome is a source of hundreds aromatic plants,
https://doi.org/10.1080/10412905.2013.820674,LOCATION,FN,Colombia,315,323," were collected in different regions of Colombia, and their essential oils were extracte",
https://doi.org/10.1080/10412905.2022.2032424,LOCATION,FN,Brazilian,46,55,cterial activity of essential oils from Brazilian plants and their major constituents aga,
https://doi.org/10.1002/ffj.1313,DISEASE,FN,Yellowing and crinkling disease,0,31,Yellowing and crinkling disease and its impact on the yield and composi,
https://doi.org/10.1002/ffj.1313,LOCATION,FN,South India,232,243,years in a semi‐arid tropical region of South India investigated the inﬂuence of yellowing ,
https://doi.org/10.1002/ffj.1313,DISEASE,FN,yellowing and crinkling disease,273,304,"outh India investigated the inﬂuence of yellowing and crinkling disease, caused by leaf‐sucking insects, on the",
https://doi.org/10.1080/10412905.2022.2103190,LOCATION,FN,southern Italy,80,94,les of Humulus lupulus L. cultivated in southern Italy. Humulus lupulus L. is a dioecious herb,
https://doi.org/10.1080/10412905.2022.2103190,LOCATION,FN,Mediterranean,414,427,"es (Cascade, Chinook, and Comet) in the Mediterranean environment of the Calabria region (Ita",
https://doi.org/10.1080/10412905.2022.2103190,LOCATION,FN,Italy,464,469,ean environment of the Calabria region (Italy) through the evaluation of the morpho-b,
https://doi.org/10.1080/10412905.2022.2103190,LOCATION,FN,Calabria region,447,462,in the Mediterranean environment of the Calabria region (Italy) through the evaluation of the m,
https://doi.org/10.1080/10412905.2015.1067650,LOCATION,FN,Vietnam,87,94," four Scrophulariaceae species grown in Vietnam. In the present investigation, the esse",
https://doi.org/10.1080/10412905.2015.1067650,LOCATION,FN,Vietnam,226,233,m Scrophulariaceae family cultivated in Vietnam were reported. The air-dried plants wer,
https://doi.org/10.1080/10412905.2004.9698798,LOCATION,FN,Réunion Island,78,92,uents of Corymbia citriodora Hook. from Réunion Island. A hydrodistilled oil from Corymbia cit,
https://doi.org/10.1080/10412905.2004.9698798,LOCATION,FN,Réunion Island,184,198,. produced from leaves harvested in the Réunion Island was analyzed by GC and GC/MS on nonpola,
https://doi.org/10.1080/10412905.2004.9698798,CHEMICAL,FN,myristic,977,985,"uaiacol, and two heavy aliphatic acids: myristic and palmitic acids.",
https://doi.org/10.1080/10412905.2004.9698798,CHEMICAL,FN,palmitic acids,990,1004,two heavy aliphatic acids: myristic and palmitic acids.,
https://doi.org/10.1080/10412905.2016.1211561,LOCATION,FN,Eastern Iberian Peninsula,125,150,"e 1,8-cineole) from wild populations of Eastern Iberian Peninsula. 1,8-cineole defines a typical chemotyp",
https://doi.org/10.1080/10412905.2016.1211561,LOCATION,FN,Iberian Peninsula,217,234,ical chemotype of Thymus vulgaris L. in Iberian Peninsula. This compound has a wide range of pote,
https://doi.org/10.1080/10412905.2016.1211561,LOCATION,FN,Eastern Iberian Peninsula,460,485,xty plants from six wild populations of Eastern Iberian Peninsula were distilled and analyzed by GC and G,
https://doi.org/10.1080/10412905.2016.1211561,SEASON,FN,May,550,553,zed by GC and GC/MS. The harvest dates (May and August) were selected in such a way,
https://doi.org/10.1080/10412905.2016.1211561,LOCATION,FN,Mediterranean,629,642, way that the typical summer drought in Mediterranean climates was the critical factor affect,
https://doi.org/10.1080/10412905.2016.1211561,SEASON,FN,May,840,843,"ter the drought period (21.8%–43.2%, in May, up to 42.6%–68.5% in August). On the o",
https://doi.org/10.1080/10412905.2019.1631894,LOCATION,FN,southeastern Brazil,516,535,a was collected in Jurubatiba Sandbank (southeastern Brazil). Leaves were extracted by hydrodistill,
https://doi.org/10.1080/10412905.2019.1631894,DISEASE,FN,Chagas disease,26,40,Green insecticide against Chagas disease: effects of essential oil from Myrciari,
https://doi.org/10.1080/10412905.2019.1631894,LOCATION,FN,Jurubatiba Sandbank,495,514,rolixus. M. floribunda was collected in Jurubatiba Sandbank (southeastern Brazil). Leaves were extr,
https://doi.org/10.1080/10412905.2019.1631894,DISEASE,FN,Chagas disease,1225,1239,nmentally friendly control compounds to Chagas disease vectors.,
https://doi.org/10.1080/10412905.2009.9700183,LOCATION,FN,Brazil,53,59, Composition of Aloysia gratissima From Brazil. The study of Aloysia gratissima essent,
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Greek,29,34,Essential Oil Composition of Greek ( Origanum vulgare ssp. hirtum ) and Tu,
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Turkish,72,79,ek ( Origanum vulgare ssp. hirtum ) and Turkish ( O. onites ) Oregano: a Tool for Their,
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Greek,183,188,find out if any distinction between the Greek (Origanum vulgare ssp. hirtum) and Turk,
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Turkish,224,231,reek (Origanum vulgare ssp. hirtum) and Turkish oregano (O. onites) essential oils exis,
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Greek,303,308,"ils exists, the composition of six wild Greek populations of the former and four of t",
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Turkish,431,438,C and GC/MS. A PCA analysis showed that Turkish oregano oils had higher amounts of sabi,
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Greek,533,538,"γ-terpinene, borneol and carvacrol, and Greek oregano oils had higher p-cymene conten",
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Greek,829,834,"s>14% and/or thymol>6% is found only in Greek oregano, while borneol content>2% is fo",
https://doi.org/10.1080/10412905.2004.9698735,LOCATION,FN,Turkish,886,893,ile borneol content>2% is found only in Turkish oregano oils.,
https://doi.org/10.1080/10412905.2008.9700084,LOCATION,FN,Western Alpine Pastures,65,88, of Alchemilla alpina L. em. Buser from Western Alpine Pastures. The volatile fraction of Alchemilla al,
https://doi.org/10.1080/10412905.2008.9700084,LOCATION,FN,Western alpine region,307,328,"ed in two experimental sites located in Western alpine region (Alpe Gianna and Alpe Caugis, Val Pelli",
https://doi.org/10.1080/10412905.2008.9700084,LOCATION,FN,Alpe Gianna,330,341,"sites located in Western alpine region (Alpe Gianna and Alpe Caugis, Val Pellice, Piedmont,",
https://doi.org/10.1080/10412905.2008.9700084,LOCATION,FN,Alpe Caugis,346,357," Western alpine region (Alpe Gianna and Alpe Caugis, Val Pellice, Piedmont, Italy). The yie",
https://doi.org/10.1080/10412905.2008.9700084,LOCATION,FN,Val Pellice,359,370,"ne region (Alpe Gianna and Alpe Caugis, Val Pellice, Piedmont, Italy). The yield in essenti",
https://doi.org/10.1080/10412905.2008.9700084,LOCATION,FN,Piedmont,372,380,"pe Gianna and Alpe Caugis, Val Pellice, Piedmont, Italy). The yield in essential oil was",
https://doi.org/10.1080/10412905.2008.9700084,LOCATION,FN,Italy,382,387,"and Alpe Caugis, Val Pellice, Piedmont, Italy). The yield in essential oil was 0.16 ±",
https://doi.org/10.1080/10412905.2005.9698846,LOCATION,FN,Nepal,46,51,crobial Activities of Essential Oils of Nepal. The volatile components of two essenti,
https://doi.org/10.1080/10412905.2005.9698846,LOCATION,FN,Nepal,397,402,"tini), which are exotic but produced in Nepal, were analyzed with GC/MS and the antim",
https://doi.org/10.1080/10412905.2005.9698846,LOCATION,FN,Nepal,134,139,"oils obtained from plants indigenous to Nepal, anthopogon (Rhododendron anthopogon) a",
https://doi.org/10.1080/10412905.2005.9698846,LOCATION,FN,Nepal,1062,1067,. It was revealed that oils produced in Nepal be effectively applicable to a variety ,
https://doi.org/10.1080/10412905.2020.1749947,SEASON,FP,summer and autumn,511,528,"s in different seasons (winter, spring, summer and autumn) under Egyptian conditions. The Citrus ",
https://doi.org/10.1080/10412905.2020.1749947,SEASON,FN,summer,511,517,"s in different seasons (winter, spring, summer and autumn) under Egyptian conditions. ",
https://doi.org/10.1080/10412905.2020.1749947,SEASON,FN,autumn,522,528,"ent seasons (winter, spring, summer and autumn) under Egyptian conditions. The Citrus ",
https://doi.org/10.1080/10412905.2020.1749947,LOCATION,FN,Egypt,105,110,f Citrus species that are cultivated in Egypt. Essential oil (EO) of Citrus has some ,
https://doi.org/10.1080/10412905.2020.1749947,LOCATION,FN,Egyptian,536,544,"inter, spring, summer and autumn) under Egyptian conditions. The Citrus species in this ",
https://doi.org/10.1080/10412905.2000.9699567,LOCATION,FN,Ethiopia,49,57, Oils of Twelve Eucalyptus Species from Ethiopia. The chemical composition of the essent,
https://doi.org/10.1080/10412905.2000.9699567,LOCATION,FN,Ethiopia,442,450,"ake and E. viminalis Labill, growing in Ethiopia were examined by capillary GC and GC/MS",
https://doi.org/10.1080/10412905.1997.9699458,LOCATION,FN,Lucknow,255,262," Medicinal and Aromatic Plants (CIMAP), Lucknow, India to study the yield potential of ",
https://doi.org/10.1080/10412905.1997.9699458,LOCATION,FN,India,264,269,"l and Aromatic Plants (CIMAP), Lucknow, India to study the yield potential of Artemis",
https://doi.org/10.1080/10412905.1997.9699458,LOCATION,FN,northern Indian plains,1452,1474,"ry matter production by the crop. Under northern Indian plains conditions, the Artemisia annua crop sh",
https://doi.org/10.1080/10412905.2005.9698918,LOCATION,FN,Behshar,228,235,"ompositae) collected from the suburb of Behshar, northern Iran, in June 2002, were isol",
https://doi.org/10.1080/10412905.2005.9698918,LOCATION,FN,northern Iran,237,250,") collected from the suburb of Behshar, northern Iran, in June 2002, were isolated by hydrodi",
https://doi.org/10.1080/10412905.2005.9698918,LOCATION,FN,Iranian,30,37,Essential Oils Composition of Iranian Artemisia absinthium L. and Artemisia s,
https://doi.org/10.1080/0972060x.2024.2443830,DISEASE,FN,breast cancer,1483,1496,s also had appreciable activity against breast cancer (MDA-MB-231) and normal (MCF-10A) cell ,
https://doi.org/10.1080/10412905.2008.9700001,LOCATION,FN,China,256,261,"f mature forest trees of C. funebris in China, other species in the Cupressaceae that",
https://doi.org/10.1080/10412905.2008.9700001,SPECIES,FN,J. c. cv. torrulosa,616,635, extracted from Juniperus chinensis and J. c. cv. torrulosa and analyzed. Considerable variation wa,
https://doi.org/10.1080/10412905.2008.9700001,CHEMICAL,FN,β-biotone,925,934,.7–23.4%). The presence of β-biotol and β-biotone in several Chinese cedarwood oils seems,
https://doi.org/10.1080/10412905.2008.9700001,LOCATION,FN,Chinese,24,31,The Botanical Source of Chinese Cedarwood Oil: Cupressus funebris or Cu,
https://doi.org/10.1080/10412905.2008.9700001,LOCATION,FN,Chinese,160,167,"lly regarded as the botanical source of Chinese cedarwood oil. However, due the limited",
https://doi.org/10.1080/10412905.2008.9700001,LOCATION,FN,Chinese,759,766,unebris. The various lots of commercial Chinese cedarwood oils were very variable: α-ce,
https://doi.org/10.1080/10412905.2008.9700001,LOCATION,FN,Chinese,1092,1099,ed in their production. It appears that Chinese cedarwood oil is derived from a mixture,
https://doi.org/10.1080/10412905.2008.9700001,LOCATION,FN,Chinese,946,953,ce of β-biotol and β-biotone in several Chinese cedarwood oils seems to indicate that w,
https://doi.org/10.1055/s-2007-986961,SPECIES,FP,S. aureus,1478,1487,"m positive (Staphylococcus epidermidis, S. aureus, methicilline resistant S. aureus) bact",
https://doi.org/10.1055/s-2007-986961,SPECIES,FP,S. aureus,1512,1521,"idis, S. aureus, methicilline resistant S. aureus) bacteria including the yeast Candida t",
https://doi.org/10.1055/s-2007-986961,LOCATION,FN,Turkey,152,158,"o W. Koch (Apiaceae), is represented in Turkey by thirty species, of which sixteen are",
https://doi.org/10.1055/s-2007-986961,LOCATION,FN,Anatolia,342,350," that the gene center for this genus is Anatolia [1,2]. The species of this genus are kn",
https://doi.org/10.1055/s-2007-986961,LOCATION,FN,Turkey,491,497,Prangos species also widely abundant in Turkey. These three genera are used for many p,
https://doi.org/10.1055/s-2007-986961,LOCATION,FN,north eastern Turkey,859,879,"iss. (Apiceae) collected from Erzincan, north eastern Turkey was obtained by hydrodistillation. Simu",
https://doi.org/10.1055/s-2007-986961,LOCATION,FN,Erzincan,849,857,"istylis Boiss. (Apiceae) collected from Erzincan, north eastern Turkey was obtained by h",
https://doi.org/10.1055/s-2007-986961,LOCATION,FN,Turkish,548,555,ee genera are used for many purposes in Turkish folk medicine. But they are mainly used,
https://doi.org/10.1080/10412905.1999.9711989,LOCATION,FN,Australia,212,221,folia produced from plants harvested in Australia were analyzed by GC and GC/MS. The oil ,
https://doi.org/10.1080/10412905.1999.9711989,LOCATION,FN,Australian,18,28,Essential Oils of Australian Species of the Genera Tristaniopsis and,
https://doi.org/10.1080/10412905.2010.9700275,LOCATION,FN,Brazilian Southeastern Maritime Forest (Restinga),45,94,tial Oils From Myrtaceae Species of the Brazilian Southeastern Maritime Forest (Restinga). The leaf oils from five Myrtaceae spec,
https://doi.org/10.1080/10412905.2010.9700275,LOCATION,FN,Carapebus,172,181,"ecies growing in the restinga forest of Carapebus, on the southeastern Brazilian coast, w",
https://doi.org/10.1080/10412905.2010.9700275,LOCATION,FN,southeastern Brazilian coast,190,218,"he restinga forest of Carapebus, on the southeastern Brazilian coast, were obtained by hydrodistillation and",
https://doi.org/10.1080/10496475.2019.1579148,CHEMICAL,FP,inositol,565,573,"id, Ethyl elaidate, Palmitic acid, Mome inositol, Uroterpenol, p-methylacetophenone, Gly",
https://doi.org/10.1080/10496475.2019.1579148,CHEMICAL,FN,Mome inositol,560,573,"ic acid, Ethyl elaidate, Palmitic acid, Mome inositol, Uroterpenol, p-methylacetophenone, Gly",
https://doi.org/10.1080/10412905.2005.9698924,EXTRACTION METHOD,FP,distilled,642,651,"g of active ingredient in solution with distilled water and emulsion, and in unmodified P",
https://doi.org/10.1080/10412905.2005.9698924,DISEASE,FN,American Foulbrood,389,407,"llifera), the bacterium that causes the American Foulbrood (Paenibacillus larvae), and the fungus ",
https://doi.org/10.1080/10412905.2005.9698924,DISEASE,FN,chalkbrood,461,471,"s larvae), and the fungus that produces chalkbrood (Ascosphaera apis). Two methods of comp",
https://doi.org/10.1080/10412905.2005.9698924,LOCATION,FN,Argentina,1959,1968,"er essential oils of native plants from Argentina. However, this oil presents a ratio sel",
https://doi.org/10.1080/10412905.2021.2022021,LOCATION,FN,Cuba,525,529,"ferent locations near Santa Clara city, Cuba, and their essential oil was extracted.",
https://doi.org/10.1080/10412905.2021.2022021,LOCATION,FN,Santa Clara city,507,523,"collected from different locations near Santa Clara city, Cuba, and their essential oil was extr",
https://doi.org/10.1080/10412905.2021.2022021,LOCATION,FN,Cuban,110,115,"ata (Britton & P.Wilson), an unexplored Cuban endemic species. Mosiera Small is a gen",
https://doi.org/10.1080/10412905.2021.2022021,LOCATION,FN,Cuban,229,234,"forty species identified, including the Cuban endemic plant Mosiera bullata (Britton ",
https://doi.org/10.1080/10412905.2005.9698950,LOCATION,FN,Portugal,371,379,"eriods and in three collection sites of Portugal (QL, LM and LA) were analyzed by GC and",
https://doi.org/10.1080/10412905.2005.9698950,SEASON,FN,May,1330,1333,"ated the aerial parts oils collected in May and July, respectively. QL oils can be ",
https://doi.org/10.1080/10412905.2024.2371823,CHEMICAL,FP,nitrogen,804,812,"arbons, phenylpropanoids, apocarotenes, nitrogen/sulfur derivatives, and non-terpene der",
https://doi.org/10.1080/10412905.2024.2371823,LOCATION,FN,Iran,609,613,"cluding Saudi Arabia, Yemen, Egypt, and Iran. A total of 70 constituents belonging t",
https://doi.org/10.1080/10412905.2024.2371823,LOCATION,FN,Saudi Arabia,577,589,"nt Middle Eastern drugstores, including Saudi Arabia, Yemen, Egypt, and Iran. A total of 70 ",
https://doi.org/10.1080/10412905.2024.2371823,LOCATION,FN,Yemen,591,596,"ern drugstores, including Saudi Arabia, Yemen, Egypt, and Iran. A total of 70 constit",
https://doi.org/10.1080/10412905.2024.2371823,LOCATION,FN,Egypt,598,603,"gstores, including Saudi Arabia, Yemen, Egypt, and Iran. A total of 70 constituents b",
https://doi.org/10.1080/10412905.2024.2371823,LOCATION,FN,Middle Eastern,105,119,la foenum-graecum L. obtained from four Middle Eastern countries. Trigonella foenum-graecum L.,
https://doi.org/10.1080/10412905.2024.2371823,LOCATION,FN,Middle Eastern,540,554,"enugreek seeds purchased from different Middle Eastern drugstores, including Saudi Arabia, Yem",
https://doi.org/10.3390/molecules27041311,LOCATION,FN,Lithuania,266,275,hrysum Mill that grows spontaneously in Lithuania. The chemical composition of the essent,
https://doi.org/10.3390/molecules27041311,CHEMICAL,FN,Palmitic,412,420,"rium wild plants was analysed by GC-MS. Palmitic (≤23.8%), myristic (≤14.9%) and lauric ",
https://doi.org/10.3390/molecules27041311,CHEMICAL,FN,myristic,431,439,"s analysed by GC-MS. Palmitic (≤23.8%), myristic (≤14.9%) and lauric (6.1%) acids, n-non",
https://doi.org/10.3390/molecules27041311,CHEMICAL,FN,lauric,453,459,"almitic (≤23.8%), myristic (≤14.9%) and lauric (6.1%) acids, n-nonanal (10.4%), and tr",
https://doi.org/10.1080/10412905.2006.9699058,LOCATION,FN,Western Cuba,21,33,Aromatic Plants from Western Cuba VII. Composition of the Leaf Oils of Ps,
https://doi.org/10.1080/10412905.2006.9699058,LOCATION,FN,Cuba,414,418,salpinia violacea (Mill.) Standley from Cuba were studied by GC and combined GC/MS. ,
https://doi.org/10.1080/10412905.2014.882278,LOCATION,FN,Sicily,267,273,"populations found in different parts of Sicily, Italy. The aim of the study was to eva",
https://doi.org/10.1080/10412905.2014.882278,LOCATION,FN,Italy,275,280,"ons found in different parts of Sicily, Italy. The aim of the study was to evaluate t",
https://doi.org/10.1080/10412905.2014.882278,LOCATION,FN,Mediterranean,1178,1191,ared with other wild populations in the Mediterranean area and in relation to the different w,
https://doi.org/10.1080/10412905.2014.882278,LOCATION,FN,Sicilian,38,46,Essential oil characteristics of wild Sicilian oregano populations in relation to envi,
https://doi.org/10.1080/10412905.2014.882278,LOCATION,FN,Sicilian,386,394,s between essentials oil extracted from Sicilian wild populations of O. vulgare ssp. hir,
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,Senegal,194,201,ested in three agro-ecological areas in Senegal were analysed by GC-FID and GC-MS. The ,
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,Saint-Louis,399,410,"to leave sources. The main compounds of Saint-Louis oils were: 1,8-cineole (69.3–73.0%) and",
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,Kaolack,493,500,"monene (12.4–13.5%), whereas those from Kaolack were characterized by p-cymene (28.4–32",
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,Dakar,642,647,"ene (7.8–8.3%), while those plants from Dakar revealed high content of β-pinene (25.3",
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,Saint-Louis,927,938,"as the major compound in hydrosols from Saint-Louis and Kaolack (77.3% and 39.0%, respectiv",
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,Kaolack,943,950,"pound in hydrosols from Saint-Louis and Kaolack (77.3% and 39.0%, respectively), Dakar ",
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,Dakar,984,989,"aolack (77.3% and 39.0%, respectively), Dakar floral water showed: α-terpineol (20.3%",
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,Saint-Louis,1142,1153, major compounds. E. camaldulensis from Saint-Louis is a source of essential oils that coul,
https://doi.org/10.1080/10412905.2017.1420554,LOCATION,FN,senegalese,54,64,on of essential oils and hydrosols from senegalese Eucalyptus camaldulensis Dehnh. The vol,
https://doi.org/10.1016/j.sajb.2020.11.006,CHEMICAL,FP,inositol,889,897,"ds; among them major compounds are mome inositol (38.11%), n-hexadecanoic acid (10.86%),",
https://doi.org/10.1016/j.sajb.2020.11.006,CHEMICAL,FN,mome inositol,884,897,"mpounds; among them major compounds are mome inositol (38.11%), n-hexadecanoic acid (10.86%),",
https://doi.org/10.1080/10412905.2007.9699258,LOCATION,FN,China,125,130,"a (Bunge) B. Fedtsch. (Asteraceae) from China. An essential oil, which was obtained b",
https://doi.org/10.1080/10412905.2005.9698866,LOCATION,FN,Australia,54,63,of Coatesia and Geijera (Rutaceae) from Australia. The leaf oils of the Australian member,
https://doi.org/10.1080/10412905.2005.9698866,LOCATION,FN,Australian,86,96,e) from Australia. The leaf oils of the Australian members of the genera Geijera and Coate,
https://doi.org/10.1080/10412905.2018.1563569,LOCATION,FN,South American,31,45,Allelopathic effect of endemic South American Bothriochloa species (Poaceae: Andropog,
https://doi.org/10.1080/10412905.2018.1563569,LOCATION,FN,South American,217,231,"al compounds of essential oils of three South American endemics, B. eurylemma, B. meridionalis",
https://doi.org/10.1080/10412905.2000.9699525,LOCATION,FN,Zimbabwe,126,134,a trifoliata (Wendl.) Eckl. & Zey. from Zimbabwe. The plant material from organically cu,
https://doi.org/10.1080/10412905.2000.9699525,LOCATION,FN,Zimbabwe,281,289," trifoliata (Wendl.) Eckl. & Zey., from Zimbabwe were steam distilled for essential oils",
https://doi.org/10.1080/10412905.2016.1212739,SPECIES,FP,S. aureus,1496,1505,"oil of B. dentata was effective against S. aureus, A. niger, C. parapsilosis and R. stolo",
https://doi.org/10.1080/10412905.2016.1212739,SPECIES,FP,S. aureus,1616,1625,"l of B. uncinella was effective against S. aureus, S. Choleraesuis, C. albicans, A. niger",
https://doi.org/10.1080/10412905.2016.1212739,SPECIES,FP,C. albicans,1644,1655,"ive against S. aureus, S. Choleraesuis, C. albicans, A. niger, C. parapsilosis, R. stolonif",
https://doi.org/10.1080/10412905.2016.1212739,LOCATION,FN,southern Brazil ,375,391,species of Baccharis that are native to southern Brazil (Baccharis dentata (Vell.) G.M. Barroso ,
https://doi.org/10.1080/10412905.2013.782476,LOCATION,FN,India,327,332,"arried out in western Himalayan region, India. The essential oil yield varied from 0.",
https://doi.org/10.1080/10412905.2013.782476,LOCATION,FN,western Himalayan region,301,325,"elkar, an experiment was carried out in western Himalayan region, India. The essential oil yield varied ",
https://doi.org/10.1080/10412905.2024.2397689,SPECIES,FP,S. aureus,1305,1314,lens essential oil combinations against S. aureus were synergistic. To the best of our kn,
https://doi.org/10.1080/10412905.2024.2397689,DISEASE,FN,throat infections,372,389,e species used ethnobotanically against throat infections. The commercial oils were analysed by G,
https://doi.org/10.1002/ffj.1284,LOCATION,FN,Indonesia,108,117,feria angustifolia Roscoe rhizomes from Indonesia. The volatile constituents of rhizomes ,
https://doi.org/10.1002/ffj.1284,LOCATION,FN,Java,701,705,lia. Although both species are known in Java under the same local name (kunci pepet),
https://doi.org/10.1080/10412905.2013.829004,LOCATION,FN,India,240,245,"layan Bioresource Technology, Palampur, India, to study the performance of different ",
https://doi.org/10.1080/10412905.2013.829004,SPECIES,FN,R. bourboniana,874,888,aried from 0.037% to 0.051% and that of R. bourboniana was 0.017%. Super jwala recorded the hi,
https://doi.org/10.1080/10412905.2013.829004,SPECIES,FN,Rosa bourboniana,51,67,of several Rosa damascena varieties and Rosa bourboniana accession for essential oil content and,
https://doi.org/10.1080/10412905.2013.829004,LOCATION,FN,Palampur,230,238,"te of Himalayan Bioresource Technology, Palampur, India, to study the performance of dif",
https://doi.org/10.1080/10412905.2013.829004,LOCATION,FN,western Himalayas,318,335,"ferent varieties of rose oil species in western Himalayas. Five varieties of Rosa damascena, name",
https://doi.org/10.1080/10412905.2013.829004,SPECIES,FN,Rosa bourboniana,446,462,"Himroz, Hot himroz and one accession of Rosa bourboniana were investigated for essential oil con",
https://doi.org/10.1080/10412905.2004.9698783,LOCATION,FN,Moroccan,217,225,ora of 19 essential oils distilled from Moroccan medicinal plants is reported. The resul,
https://doi.org/10.1080/10412905.2007.9699254,LOCATION,FN,Corsica,44,51,bacterial Action of Essential Oils from Corsica. The antimicrobial activity of 28 essen,
https://doi.org/10.1080/10412905.2007.9699254,LOCATION,FN,Corsica,159,166,om local plants or plants cultivated in Corsica was evaluated against a large panel of ,
https://doi.org/10.1080/10412905.2007.9699254,SPECIES,FN,Cistus ladaniferus,439,457,"y GC and GC/MS. Among them, the oils of Cistus ladaniferus, Crithmum maritimum, Daucus carota, Jun",
https://doi.org/10.1080/10412905.2005.9698823,LOCATION,FN,Ceará State,248,259,n sonderianus from different regions of Ceará State (northeast of Brazil) from the same pop,
https://doi.org/10.1080/10412905.2005.9698823,LOCATION,FN,northeast of Brazil,261,280, from different regions of Ceará State (northeast of Brazil) from the same population at different ,
https://doi.org/10.1080/10412905.2004.9698685,LOCATION,FN,Gambelas,308,316,"the 1,8-cineole chemotype, collected at Gambelas, Algarve, during the flowering phase (J",
https://doi.org/10.1080/10412905.2004.9698685,LOCATION,FN,Algarve,318,325,"neole chemotype, collected at Gambelas, Algarve, during the flowering phase (June to Se",
https://doi.org/10.1080/10412905.2004.9698685,LOCATION,FN,Portuguese,86,96,ial Oils from the Leaves and Flowers of Portuguese Thymus albicans Over a Single Season. T,
https://doi.org/10.1080/10412905.2006.9699128,LOCATION,FN,Mediterranean,11,24,Studies of Mediterranean Oregano Populations IX: Chemical Compos,
https://doi.org/10.1080/10412905.2006.9699046,LOCATION,FN,Iran,68,72, Nepeta menthoides Boiss. et Bushe from Iran. Aerial parts of Nepeta menthoides Bois,
https://doi.org/10.1080/10412905.2006.9699046,LOCATION,FN,Ardabil province,171,187,llected from Samian Research Station in Ardabil province (Sabalan mountains) of Iran in June 200,
https://doi.org/10.1080/10412905.2006.9699046,LOCATION,FN,Sabalan mountains,189,206,n Research Station in Ardabil province (Sabalan mountains) of Iran in June 2002. Plant material w,
https://doi.org/10.1080/10412905.2006.9699046,LOCATION,FN,Iran,211,215,Ardabil province (Sabalan mountains) of Iran in June 2002. Plant material was hydrod,
https://doi.org/10.1080/10412905.2006.9699046,LOCATION,FN,Samian Research Station,144,167,des Boiss. et Bushe were collected from Samian Research Station in Ardabil province (Sabalan mountains),
https://doi.org/10.1080/10412905.2006.9699087,LOCATION,FN,Mediterranean,11,24,Studies of Mediterranean Oregano Populations. VI: Chemical Compo,
https://doi.org/10.1080/10412905.2006.9699087,LOCATION,FN,Morocco,134,141,iganum elongatum Emberger et Maire from Morocco. The essential oils of Origanum elongat,
https://doi.org/10.1080/10412905.2006.9699087,LOCATION,FN,Morocco,224,231,"Emberger et Maire grown from seeds from Morocco, harvested at a natural site and in the",
https://doi.org/10.1080/10412905.2017.1322007,LOCATION,FN,southern Brazil,69,84,ssential oils of Baccharis species from southern Brazil: a comparative study using multivariate,
https://doi.org/10.1080/10412905.2009.9700143,SPECIES,FP,P. aeruginosa,1439,1452,er was also biologically active towards P. aeruginosa which was not sensitive to either R. of,
https://doi.org/10.1080/10412905.2009.9700143,LOCATION,FN,Mediterranean Area,75,93, Oils from Aromatic Plants Grown in the Mediterranean Area. The chemical composition and antimicro,
https://doi.org/10.1080/10412905.2009.9700143,LOCATION,FN,South of Puglia,409,424,"ve stages, spontaneously growing in the South of Puglia, towards Gram-(+)ve and Gram-(-)ve bact",
https://doi.org/10.1080/10412905.2019.1610089,LOCATION,FN,Italy,369,374," Sciences of the University of Palermo (Italy) were investigated. The essential oils,",
https://doi.org/10.1080/10412905.2019.1610089,LOCATION,FN,Scopello,818,826,nhibitory activity. Essential oils from Scopello accession possessed a promising radical,
https://doi.org/10.1080/10412905.2019.1610089,LOCATION,FN,Sicilian,84,92,vity of leaves essential oils from nine Sicilian accessions of Myrtus communis L.. In th,
https://doi.org/10.1080/10412905.2019.1610089,LOCATION,FN,Monte Pellegrino,978,994,"d EO2, respectively. Essential oil from Monte Pellegrino (EO5) showed the highest cholinesterase",
https://doi.org/10.1080/10412905.2014.889050,LOCATION,FN,Cerrado,161,168, present in different formations on the Cerrado domain are capable of promoting alterat,
https://doi.org/10.1080/10412905.2014.889050,LOCATION,FN,Cerrado,801,808,"e in point 1 (in the wet season), while Cerrado strictu sensu did not show significant ",
